,Code,supermarket,fast_food,total_weekly_income,total_private_outdoor_space,rural_urban_settings
586,E02000607,0,0,1070.0,469517.4,urban
587,E02000608,4,4,980.0,204057.5,urban
588,E02000609,0,0,940.0,656192.1,urban
589,E02000610,0,0,930.0,449706.1,urban
590,E02000611,0,0,1110.0,819819.9,urban
591,E02000612,1,0,1050.0,755064.4,urban
592,E02000613,1,0,1030.0,534003.1,urban
593,E02000614,3,0,890.0,476106.6,urban
594,E02000615,3,1,900.0,559774.2,urban
595,E02000616,0,0,960.0,430755.8,urban
596,E02000617,2,1,870.0,680788.5,urban
597,E02000619,1,0,740.0,56404.2,urban
598,E02000620,2,5,930.0,67015.4,urban
599,E02000621,5,2,890.0,85828.7,urban
600,E02000622,0,2,910.0,132846.4,urban
601,E02000623,0,1,730.0,79188.0,urban
602,E02000624,2,0,760.0,120399.9,urban
603,E02000625,1,4,710.0,62739.9,urban
604,E02000626,0,0,610.0,106306.4,urban
605,E02000627,0,0,880.0,108518.1,urban
606,E02000628,3,1,640.0,87059.9,urban
607,E02000629,1,3,1110.0,160087.1,urban
608,E02000630,4,2,1110.0,172495.6,urban
609,E02000631,0,0,1010.0,274611.6,urban
610,E02000632,3,0,1190.0,132933.6,urban
611,E02000633,3,0,760.0,128747.2,urban
612,E02000634,0,2,880.0,95915.4,urban
613,E02000635,2,0,920.0,194425.5,urban
614,E02000636,3,1,1520.0,221543.3,urban
615,E02000637,1,5,1020.0,173701.3,urban
616,E02000638,3,0,780.0,145848.5,urban
617,E02000639,1,0,710.0,131421.9,urban
618,E02000640,0,0,1180.0,284703.3,urban
619,E02000641,1,0,680.0,127550.4,urban
620,E02000642,1,0,970.0,303902.7,urban
621,E02000643,1,0,930.0,529833.3,urban
622,E02000644,1,0,960.0,308196.6,urban
623,E02000645,1,4,980.0,339536.7,urban
624,E02000646,4,1,940.0,359495.0,urban
625,E02000647,0,0,940.0,385026.9,urban
626,E02000648,1,0,710.0,184950.4,urban
627,E02000649,2,0,880.0,354858.9,urban
628,E02000650,0,1,840.0,260615.9,urban
629,E02000651,1,0,890.0,341829.8,urban
630,E02000652,0,0,830.0,238745.0,urban
631,E02000653,1,0,790.0,93852.2,urban
632,E02000654,0,1,620.0,74628.8,urban
633,E02000655,1,0,710.0,171594.2,urban
634,E02000657,2,1,800.0,229214.7,urban
635,E02000658,0,0,830.0,242997.5,urban
636,E02000659,0,0,1000.0,311445.3,urban
637,E02000660,0,1,960.0,267574.1,urban
638,E02000661,1,0,1090.0,288836.6,urban
639,E02000662,1,0,800.0,197914.3,urban
640,E02000663,1,0,980.0,249910.5,urban
641,E02000664,5,0,750.0,240552.6,urban
642,E02000665,1,2,990.0,269039.8,urban
643,E02000666,0,0,960.0,244833.6,urban
644,E02000667,1,0,1040.0,225881.3,urban
645,E02000668,0,1,1080.0,354828.7,urban
646,E02000669,1,0,930.0,230640.5,urban
647,E02000670,1,0,770.0,205091.2,urban
648,E02000671,1,0,950.0,306318.5,urban
649,E02000672,3,0,740.0,263969.3,urban
650,E02000673,2,1,1130.0,438100.7,urban
651,E02000674,0,0,890.0,432273.7,urban
652,E02000675,2,0,930.0,558802.1,urban
653,E02000676,0,0,940.0,346249.8,urban
654,E02000677,0,0,900.0,466103.6,urban
655,E02000678,0,0,750.0,273309.8,urban
656,E02000679,0,0,860.0,336015.4,urban
657,E02000680,1,0,830.0,215489.6,urban
658,E02000681,2,0,730.0,378539.3,urban
659,E02000682,1,0,740.0,389674.5,urban
660,E02000683,0,0,700.0,309168.0,urban
661,E02000685,0,0,800.0,286085.6,urban
662,E02000686,1,0,660.0,263487.7,urban
663,E02000687,2,0,850.0,290309.3,urban
664,E02000689,1,0,1390.0,405605.3,urban
665,E02000690,0,0,1380.0,878795.8,urban
666,E02000691,4,0,1360.0,288764.4,urban
667,E02000692,3,0,1360.0,440177.5,urban
668,E02000693,3,3,1000.0,228173.3,urban
669,E02000694,2,1,1200.0,250741.9,urban
670,E02000695,1,0,850.0,261064.3,urban
671,E02000696,2,0,830.0,215652.8,urban
672,E02000697,3,0,1440.0,246186.8,urban
673,E02000698,1,0,1360.0,708127.0,urban
674,E02000699,1,0,1350.0,313800.9,urban
675,E02000700,0,0,770.0,214548.0,urban
676,E02000701,1,3,780.0,285974.2,urban
677,E02000702,0,0,790.0,271601.8,urban
678,E02000703,0,0,1210.0,644524.3,urban
679,E02000704,3,0,980.0,352586.1,urban
680,E02000705,1,0,860.0,365605.2,urban
681,E02000706,3,2,660.0,203040.3,urban
682,E02000707,0,0,780.0,351201.7,urban
683,E02000708,0,0,1100.0,459745.7,urban
684,E02000709,0,0,1010.0,521976.0,urban
685,E02000710,0,0,750.0,385799.8,urban
686,E02000711,2,1,770.0,368124.9,urban
687,E02000712,0,0,750.0,403802.5,urban
688,E02000713,0,0,920.0,418726.2,urban
689,E02000714,0,0,780.0,176212.8,urban
690,E02000715,0,0,670.0,135330.6,urban
691,E02000716,1,1,700.0,176159.5,urban
692,E02000717,1,3,690.0,129316.4,urban
693,E02000718,0,0,660.0,124864.5,urban
694,E02000719,0,0,700.0,188593.4,urban
695,E02000720,0,0,820.0,218099.9,urban
696,E02000721,1,1,700.0,140458.3,urban
697,E02000722,2,1,780.0,109561.2,urban
698,E02000723,0,7,820.0,489934.5,urban
699,E02000724,1,1,790.0,896693.8,urban
700,E02000725,3,7,740.0,102315.4,urban
701,E02000726,3,2,710.0,118072.7,urban
702,E02000727,0,0,750.0,107044.8,urban
703,E02000728,0,0,800.0,159153.8,urban
704,E02000729,0,0,760.0,162453.4,urban
705,E02000730,1,0,750.0,142464.0,urban
706,E02000731,3,5,760.0,135468.7,urban
707,E02000732,0,1,650.0,108719.4,urban
708,E02000733,0,0,730.0,146963.9,urban
709,E02000734,0,0,690.0,103851.0,urban
710,E02000735,1,0,670.0,118915.5,urban
711,E02000736,0,3,710.0,175204.5,urban
712,E02000737,1,0,740.0,210611.7,urban
713,E02000738,1,3,830.0,157518.0,urban
714,E02000739,0,1,690.0,115804.9,urban
715,E02000740,0,1,680.0,138023.9,urban
716,E02000741,0,2,740.0,142864.1,urban
717,E02000742,0,0,740.0,204718.1,urban
718,E02000743,0,6,590.0,122723.3,urban
719,E02000744,0,2,680.0,139212.3,urban
720,E02000745,0,0,750.0,198292.5,urban
721,E02000746,4,0,630.0,143542.7,urban
722,E02000747,1,0,720.0,145867.3,urban
723,E02000748,0,0,750.0,172955.6,urban
724,E02000749,0,0,640.0,176734.9,urban
725,E02000750,0,0,920.0,149332.2,urban
726,E02000751,2,0,1080.0,1054996.2,urban
727,E02000752,1,0,680.0,451406.5,urban
728,E02000753,0,0,740.0,351351.3,urban
729,E02000754,0,0,900.0,421713.9,urban
730,E02000755,0,0,860.0,315202.5,urban
731,E02000756,2,0,820.0,750223.2,urban
732,E02000757,4,4,1100.0,527265.1,urban
733,E02000758,0,0,830.0,435502.2,urban
734,E02000759,0,1,990.0,1136319.1,urban
735,E02000760,0,0,790.0,375987.6,urban
736,E02000762,0,0,950.0,368490.0,urban
737,E02000763,1,0,920.0,392414.8,urban
738,E02000764,1,0,1000.0,814407.7,urban
739,E02000765,1,0,960.0,305337.6,urban
740,E02000767,2,0,900.0,304042.2,urban
741,E02000768,0,0,1180.0,433749.5,urban
742,E02000769,0,0,860.0,750483.6,urban
743,E02000770,0,0,890.0,308330.3,urban
744,E02000772,1,0,850.0,268407.2,urban
745,E02000773,1,0,930.0,351993.5,urban
746,E02000774,1,0,860.0,265133.6,urban
747,E02000776,0,0,900.0,250919.1,urban
748,E02000777,0,0,1010.0,370107.2,urban
749,E02000779,2,0,820.0,258618.5,urban
750,E02000780,5,0,840.0,366205.6,urban
751,E02000781,0,0,860.0,782071.6,urban
752,E02000782,1,0,720.0,160047.7,urban
753,E02000783,0,0,740.0,154516.0,urban
754,E02000784,1,0,1270.0,590362.2,urban
755,E02000785,2,1,1450.0,479669.8,urban
756,E02000786,2,0,1240.0,360617.6,urban
757,E02000787,2,0,1170.0,440568.9,urban
758,E02000788,3,0,1390.0,368223.0,urban
759,E02000789,2,0,1310.0,325748.6,urban
760,E02000790,1,0,1730.0,298706.3,urban
761,E02000791,4,0,1430.0,264153.5,urban
762,E02000792,0,0,1380.0,355068.6,urban
763,E02000793,2,0,1000.0,485938.2,urban
764,E02000794,0,1,1330.0,431591.4,urban
765,E02000795,0,2,1350.0,793165.6,urban
766,E02000796,0,0,910.0,668117.8,urban
767,E02000797,4,0,1340.0,231052.8,urban
768,E02000798,0,1,1110.0,585955.6,urban
769,E02000799,1,0,1280.0,397852.6,urban
770,E02000800,1,0,940.0,269276.5,urban
771,E02000801,0,0,1380.0,334390.7,urban
772,E02000802,2,0,1170.0,432018.5,urban
773,E02000803,2,0,920.0,635329.8,urban
774,E02000804,4,0,1240.0,340159.5,urban
775,E02000805,0,0,1130.0,608888.6,urban
776,E02000806,1,0,1120.0,818081.1,urban
777,E02000807,0,0,1210.0,111373.7,urban
778,E02000808,6,9,920.0,36231.5,urban
779,E02000809,2,6,1320.0,26440.2,urban
780,E02000810,1,2,770.0,71829.9,urban
781,E02000812,4,11,780.0,60393.8,urban
782,E02000813,2,2,740.0,69530.8,urban
783,E02000814,1,1,1090.0,96315.1,urban
784,E02000815,4,5,850.0,30626.2,urban
785,E02000816,1,1,720.0,121670.4,urban
786,E02000817,0,0,600.0,68338.5,urban
787,E02000818,3,7,670.0,74489.7,urban
788,E02000819,1,0,670.0,64203.1,urban
789,E02000820,0,4,770.0,191932.1,urban
790,E02000821,1,1,690.0,65428.9,urban
791,E02000822,1,0,650.0,36328.6,urban
792,E02000823,1,3,730.0,97293.2,urban
793,E02000824,0,4,670.0,106114.5,urban
794,E02000825,0,0,690.0,98592.2,urban
795,E02000826,1,0,710.0,103599.3,urban
796,E02000827,2,6,660.0,82443.2,urban
797,E02000828,2,4,660.0,100831.6,urban
798,E02000829,2,1,660.0,198446.3,urban
799,E02000830,0,2,960.0,221402.4,urban
800,E02000831,2,0,890.0,214717.0,urban
801,E02000832,0,0,690.0,209583.4,urban
802,E02000833,1,0,860.0,152481.5,urban
803,E02000834,1,0,1060.0,286048.2,urban
804,E02000835,0,0,910.0,224410.3,urban
805,E02000836,0,0,1170.0,240738.9,urban
806,E02000837,0,0,1540.0,719962.2,urban
807,E02000838,1,0,1030.0,369362.6,urban
808,E02000839,0,1,1060.0,526900.3,urban
809,E02000840,0,6,670.0,356608.1,urban
810,E02000841,0,5,700.0,356125.6,urban
811,E02000842,1,1,910.0,536362.3,urban
812,E02000843,2,4,890.0,347684.4,urban
813,E02000844,0,3,770.0,446427.1,urban
814,E02000845,2,0,1000.0,522472.2,urban
815,E02000846,2,2,900.0,463977.7,urban
816,E02000847,0,0,930.0,828290.9,urban
817,E02000848,2,0,960.0,508175.1,urban
818,E02000849,0,3,890.0,431447.9,urban
819,E02000850,1,0,910.0,673366.3,urban
820,E02000851,3,9,720.0,267208.9,urban
821,E02000852,1,2,970.0,426956.9,urban
822,E02000853,0,0,890.0,380794.3,urban
823,E02000854,2,4,1030.0,554666.3,urban
824,E02000855,3,2,1080.0,834278.8,urban
825,E02000856,4,3,930.0,619177.6,urban
826,E02000857,1,2,850.0,360969.1,urban
827,E02000858,0,7,690.0,287462.3,urban
828,E02000859,1,5,850.0,856223.9,urban
829,E02000860,0,1,790.0,267071.4,urban
830,E02000861,0,1,1260.0,1471206.3,urban
831,E02000863,0,0,1040.0,900923.1,urban
832,E02000864,0,1,650.0,87920.0,urban
833,E02000865,1,3,650.0,55359.2,urban
834,E02000866,1,13,860.0,131071.3,urban
835,E02000867,0,3,820.0,75654.1,urban
836,E02000868,1,0,770.0,37196.3,urban
837,E02000869,1,1,710.0,34469.4,urban
838,E02000870,0,0,740.0,52504.6,urban
839,E02000871,2,1,640.0,52616.0,urban
840,E02000872,2,2,710.0,37073.7,urban
841,E02000873,1,0,670.0,53716.6,urban
842,E02000874,1,0,600.0,45969.1,urban
843,E02000875,1,0,600.0,80794.9,urban
844,E02000876,3,5,620.0,47749.1,urban
845,E02000877,2,4,640.0,63057.0,urban
846,E02000878,3,5,650.0,36825.2,urban
847,E02000879,0,0,610.0,60404.8,urban
848,E02000880,0,2,640.0,37406.4,urban
849,E02000881,0,0,660.0,58377.7,urban
850,E02000882,1,0,670.0,89317.8,urban
851,E02000883,0,1,570.0,58487.6,urban
852,E02000884,2,1,730.0,34581.9,urban
853,E02000885,1,0,600.0,35791.0,urban
854,E02000886,1,0,870.0,38423.0,urban
855,E02000887,0,3,630.0,59660.7,urban
856,E02000888,1,0,910.0,23729.1,urban
857,E02000889,0,1,920.0,36447.3,urban
858,E02000890,2,1,1350.0,23547.1,urban
859,E02000891,3,1,980.0,60682.4,urban
860,E02000893,0,0,810.0,78779.9,urban
861,E02000894,0,2,1140.0,106948.8,urban
862,E02000895,0,1,720.0,623673.6,urban
863,E02000896,2,1,920.0,638612.7,urban
864,E02000897,0,0,720.0,516556.0,urban
865,E02000898,0,0,790.0,484910.0,urban
866,E02000899,2,0,770.0,418826.6,urban
867,E02000900,3,0,740.0,391360.4,urban
868,E02000901,0,0,940.0,555060.5,urban
869,E02000902,0,0,840.0,359056.8,urban
870,E02000903,0,1,700.0,350534.8,urban
871,E02000904,0,0,930.0,261051.9,urban
872,E02000905,1,0,830.0,301345.2,urban
873,E02000906,0,0,790.0,217773.5,urban
874,E02000907,1,0,650.0,181086.3,urban
875,E02000908,1,0,770.0,192790.9,urban
876,E02000909,0,0,870.0,271137.6,urban
877,E02000910,1,0,790.0,221290.6,urban
878,E02000911,5,4,730.0,212308.7,urban
879,E02000912,0,0,770.0,210947.7,urban
880,E02000913,2,0,850.0,273146.4,urban
881,E02000914,1,1,640.0,183486.9,urban
882,E02000915,1,1,870.0,313980.9,urban
883,E02000916,1,0,770.0,212564.6,urban
884,E02000917,0,0,850.0,216621.1,urban
885,E02000918,1,6,820.0,191709.9,urban
886,E02000919,0,0,860.0,184183.1,urban
887,E02000920,3,2,720.0,196086.6,urban
888,E02000921,1,2,710.0,185649.5,urban
889,E02000922,0,0,770.0,202593.3,urban
890,E02000923,0,0,1130.0,65990.9,urban
891,E02000924,1,0,780.0,62076.2,urban
892,E02000925,0,0,780.0,70751.2,urban
893,E02000926,2,0,1110.0,63280.1,urban
894,E02000927,0,1,980.0,103748.1,urban
895,E02000928,1,0,1420.0,211179.6,urban
896,E02000929,0,0,690.0,44909.8,urban
897,E02000930,5,4,1300.0,113521.9,urban
898,E02000931,0,1,1690.0,131058.4,urban
899,E02000932,6,9,1600.0,178495.7,urban
900,E02000933,1,1,1300.0,469136.2,urban
901,E02000934,5,6,1220.0,149904.2,urban
902,E02000935,0,0,620.0,110687.8,urban
903,E02000936,2,0,1180.0,259361.8,urban
904,E02000937,0,0,1500.0,228990.6,urban
905,E02000938,0,2,790.0,297322.1,urban
906,E02000939,0,0,1570.0,233849.1,urban
907,E02000940,4,3,900.0,114370.6,urban
908,E02000941,0,0,1240.0,283622.5,urban
909,E02000942,2,3,1400.0,423258.8,urban
910,E02000943,4,4,1380.0,159290.4,urban
911,E02000944,0,0,850.0,124503.9,urban
912,E02000945,2,0,670.0,167231.9,urban
913,E02000946,1,2,960.0,206787.3,urban
914,E02000947,0,0,1360.0,197221.2,urban
915,E02000948,0,0,1240.0,235092.4,urban
916,E02000949,1,0,1310.0,346587.3,urban
917,E02000950,0,0,1100.0,205482.1,urban
918,E02000951,3,1,1080.0,151393.1,urban
919,E02000952,1,0,1110.0,160208.6,urban
920,E02000953,1,4,1160.0,135447.9,urban
921,E02000954,1,0,1090.0,153722.9,urban
922,E02000955,1,0,830.0,151042.9,urban
923,E02000956,1,0,810.0,105054.3,urban
924,E02000957,3,0,880.0,218579.3,urban
925,E02000958,1,0,980.0,293731.6,urban
926,E02000959,1,0,820.0,151689.5,urban
927,E02000960,1,0,1050.0,118701.3,urban
928,E02000961,0,0,1010.0,263802.3,urban
929,E02000962,0,0,840.0,124501.8,urban
930,E02000963,0,0,660.0,113053.8,urban
931,E02000964,0,0,690.0,129934.8,urban
932,E02000965,0,0,1100.0,105160.1,urban
933,E02000966,2,0,1170.0,139805.6,urban
934,E02000967,5,2,1180.0,37481.4,urban
935,E02000968,2,0,600.0,30223.3,urban
936,E02000969,1,0,620.0,19956.9,urban
937,E02000970,5,8,1290.0,40264.0,urban
938,E02000971,3,2,1040.0,25680.9,urban
939,E02000972,10,30,910.0,11211.7,urban
940,E02000973,1,1,1020.0,113000.0,urban
941,E02000974,2,5,890.0,29657.6,urban
942,E02000975,3,0,1180.0,26005.3,urban
943,E02000976,6,4,1000.0,41653.1,urban
944,E02000977,11,22,990.0,19919.0,urban
945,E02000978,2,0,1230.0,84441.3,urban
946,E02000979,5,1,1020.0,22634.7,urban
947,E02000980,0,0,870.0,22971.3,urban
948,E02000981,3,5,1100.0,41819.7,urban
949,E02000982,5,6,820.0,34425.0,urban
950,E02000983,1,2,870.0,24785.8,urban
951,E02000984,0,0,,913110.0,urban
952,E02000985,0,0,,956786.3,urban
953,E02000986,0,0,,609065.2,urban
954,E02000987,0,0,,429690.3,urban
955,E02000988,0,0,,425359.9,urban
956,E02000989,0,0,,1036676.0,urban
957,E02000990,0,0,,691097.1,urban
958,E02000991,0,0,,478876.7,urban
959,E02000992,0,0,,649116.4,urban
960,E02000993,0,0,,423143.0,urban
961,E02000994,0,0,,194620.3,urban
962,E02000995,0,0,,824622.4,urban
963,E02000996,0,0,,585425.6,urban
964,E02000997,0,0,,798607.2,urban
965,E02000998,0,0,,234870.8,urban
966,E02000999,0,0,,177285.6,urban
967,E02001000,0,0,,417880.5,urban
968,E02001001,0,0,,542507.9,urban
969,E02001002,0,0,,652745.9,urban
970,E02001003,0,0,,1279544.1,urban
971,E02001004,0,0,,170983.7,urban
972,E02001005,0,0,,298477.2,urban
973,E02001006,0,0,,186676.6,urban
974,E02001007,0,0,,789905.9,urban
975,E02001008,0,0,,327219.7,urban
976,E02001009,0,0,,414957.8,urban
977,E02001010,0,0,,250308.4,urban
978,E02001011,0,0,,842618.0,urban
979,E02001012,0,0,,560360.0,urban
980,E02001013,0,0,,698705.3,urban
981,E02001014,0,0,,607846.8,urban
982,E02001015,0,0,,325872.0,urban
983,E02001016,0,0,,542949.3,urban
984,E02001017,0,0,,744313.7,urban
985,E02001018,0,0,,675026.0,urban
986,E02001019,0,0,,736195.4,urban
987,E02001020,0,0,,765882.0,urban
988,E02001021,0,0,,810943.4,urban
989,E02001022,0,0,,620865.4,urban
990,E02001023,0,0,,490200.3,urban
991,E02001024,0,0,,645625.7,urban
992,E02001025,0,0,,524278.4,urban
993,E02001026,0,0,,237383.3,urban
994,E02001027,0,0,,286831.0,urban
995,E02001028,0,0,,853263.4,urban
996,E02001029,0,0,,330215.9,urban
997,E02001030,0,0,,606992.9,urban
998,E02001031,0,0,,499573.5,urban
999,E02001032,0,0,,495732.8,urban
1000,E02001033,0,0,,307868.3,urban
1001,E02001034,0,0,,347273.5,urban
1002,E02001035,0,0,,662822.6,urban
1003,E02001036,0,0,,554251.8,urban
1004,E02001037,0,0,,739152.4,urban
1005,E02001038,0,0,,370523.4,urban
1006,E02001039,0,0,,537713.9,urban
1007,E02001040,0,0,,488580.5,urban
1008,E02001041,0,0,,446676.8,urban
1009,E02001042,0,0,,512408.0,urban
1010,E02001043,0,0,,410515.0,urban
1011,E02001044,0,0,,560007.4,urban
1012,E02001045,0,0,,569774.1,urban
1013,E02001046,0,0,,655985.4,urban
1014,E02001047,0,0,,597220.9,urban
1015,E02001048,0,0,,537537.8,urban
1016,E02001049,0,0,,675435.8,urban
1017,E02001050,0,0,,241404.3,urban
1018,E02001051,0,0,,360821.2,urban
1019,E02001052,0,0,,414488.9,urban
1020,E02001053,0,0,,334827.1,urban
1021,E02001055,0,0,,390686.3,urban
1022,E02001056,0,0,,440502.2,urban
1023,E02001057,0,0,,295520.4,urban
1024,E02001059,0,0,,339403.2,urban
1025,E02001061,0,0,,327498.7,urban
1026,E02001062,0,0,,252690.7,urban
1027,E02001063,0,0,,146222.3,urban
1028,E02001064,0,0,,415310.6,urban
1029,E02001065,0,0,,259596.7,urban
1030,E02001066,0,0,,224599.2,urban
1031,E02001067,0,0,,452653.6,urban
1032,E02001068,0,0,,265367.5,urban
1033,E02001069,0,0,,162334.9,urban
1034,E02001070,0,0,,364777.7,urban
1035,E02001071,0,0,,259644.7,urban
1036,E02001072,0,0,,374459.6,urban
1037,E02001073,0,0,,494784.0,urban
1038,E02001074,0,0,,662154.3,urban
1039,E02001075,0,0,,234820.1,urban
1040,E02001076,0,0,,256322.8,urban
1041,E02001077,0,0,,472188.8,urban
1042,E02001078,0,0,,534940.8,urban
1043,E02001079,0,0,,540833.7,urban
1044,E02001080,0,0,,363361.6,urban
1045,E02001081,0,0,,431265.3,urban
1046,E02001082,0,0,,314070.6,urban
1047,E02001083,0,0,,316262.0,urban
1048,E02001084,0,0,,580808.5,urban
1049,E02001085,0,0,,599444.7,urban
1050,E02001086,0,0,,440349.2,urban
1051,E02001087,0,0,,614002.4,urban
1052,E02001088,0,0,,697576.5,urban
1053,E02001089,0,0,,615495.3,urban
1054,E02001090,0,0,,562747.5,urban
1055,E02001091,0,0,,604483.5,urban
1056,E02001092,0,0,,567080.1,urban
1057,E02001093,0,0,,590368.3,urban
1058,E02001094,0,0,,588918.2,urban
1059,E02001095,0,0,,573675.3,urban
1060,E02001096,0,0,,616920.7,urban
1061,E02001097,0,0,,601151.6,urban
1062,E02001098,0,0,,484722.8,urban
1063,E02001099,0,0,,322652.0,urban
1064,E02001100,0,0,,537685.0,urban
1065,E02001101,0,0,,490553.3,urban
1066,E02001102,0,0,,357287.5,urban
1067,E02001103,0,0,,915433.7,urban
1068,E02001104,0,0,,453109.0,urban
1069,E02001105,0,0,,432560.3,urban
1070,E02001106,0,0,,308904.6,urban
1071,E02001107,0,0,,492255.0,urban
1072,E02001108,0,0,,220484.7,urban
1073,E02001109,0,0,,323972.0,urban
1074,E02001110,0,0,,937899.5,urban
1075,E02001111,0,0,,175870.5,urban
1076,E02001112,0,0,,481797.9,urban
1077,E02001113,0,0,,183278.1,urban
1078,E02001114,0,0,,487897.9,urban
1079,E02001115,0,0,,370880.1,urban
1080,E02001116,0,0,,194310.6,urban
1081,E02001117,0,0,,793871.4,urban
1082,E02001118,0,0,,723770.8,urban
1083,E02001119,0,0,,185894.4,urban
1084,E02001121,0,0,,160340.4,urban
1085,E02001123,0,0,,406683.3,urban
1086,E02001124,0,0,,241474.0,urban
1087,E02001125,0,0,,458417.1,urban
1088,E02001126,0,0,,423178.0,urban
1089,E02001127,0,0,,496318.8,urban
1090,E02001128,0,0,,361208.4,urban
1091,E02001129,0,0,,242971.6,urban
1092,E02001130,0,0,,417073.3,urban
1093,E02001131,0,0,,407596.4,urban
1094,E02001132,0,0,,480634.5,urban
1095,E02001133,0,0,,595059.9,urban
1096,E02001134,0,0,,598805.7,urban
1097,E02001135,0,0,,370556.9,urban
1098,E02001136,0,0,,805686.5,urban
1099,E02001137,0,0,,773752.5,urban
1100,E02001138,0,0,,1012426.0,urban
1101,E02001139,0,0,,257894.3,urban
1102,E02001140,0,0,,460417.4,urban
1103,E02001141,0,0,,320931.5,urban
1104,E02001142,0,0,,921867.0,urban
1105,E02001143,0,0,,568624.9,urban
1106,E02001144,0,0,,435171.4,urban
1107,E02001145,0,0,,590427.7,urban
1108,E02001146,0,0,,207290.5,urban
1109,E02001147,0,0,,1029506.2,urban
1110,E02001148,0,0,,676307.3,urban
1111,E02001149,0,0,,458405.6,urban
1112,E02001150,0,0,,600823.5,urban
1113,E02001151,0,0,,751048.3,urban
1114,E02001152,0,0,,672071.0,urban
1115,E02001153,0,0,,811305.2,urban
1116,E02001154,0,0,,550727.4,urban
1117,E02001155,0,0,,417660.7,urban
1118,E02001156,0,0,,997243.0,urban
1119,E02001157,0,0,,471060.3,urban
1120,E02001158,0,0,,377430.0,urban
1121,E02001159,0,0,,413587.4,urban
1122,E02001160,0,0,,537221.8,urban
1123,E02001161,0,0,,358612.0,urban
1124,E02001162,0,0,,338189.1,urban
1125,E02001163,0,0,,760430.9,urban
1126,E02001164,0,0,,408519.2,urban
1127,E02001165,0,0,,355214.5,urban
1128,E02001166,0,0,,497977.9,urban
1129,E02001167,0,0,,445011.1,urban
1130,E02001168,0,0,,587526.9,urban
1131,E02001169,0,0,,1141787.9,urban
1132,E02001170,0,0,,1045407.1,urban
1133,E02001171,0,0,,412335.8,urban
1134,E02001172,0,0,,379957.1,urban
1135,E02001173,0,0,,298709.3,urban
1136,E02001174,0,0,,284447.9,urban
1137,E02001175,0,0,,511555.3,urban
1138,E02001176,0,0,,844908.3,urban
1139,E02001177,0,0,,659605.7,urban
1140,E02001178,0,0,,246782.9,urban
1141,E02001179,0,0,,184630.3,urban
