,Code,Msoa_name,education_no_qualifications,lone_parent_unemployed,limited_activity_fam_member,families_with_3plus_kids,health_life_expectancy_at_birth,child_poverty,overcrowded_houses,self_harm_hospital_admission,AvPTAI2015,supermarket,fast_food,total_weekly_income,total_private_outdoor_space
4047,E02004148,,,,,,,,,,,0,0,,1079968.9
4048,E02004149,,,,,,,,,,,0,0,,1082865.5
4049,E02004150,,,,,,,,,,,0,0,,424403.7
4050,E02004151,,,,,,,,,,,0,0,,958581.4
4051,E02004152,,,,,,,,,,,0,0,,246123.0
4052,E02004153,,,,,,,,,,,0,0,,471855.0
4053,E02004154,,,,,,,,,,,0,0,,274770.6
4054,E02004155,,,,,,,,,,,0,0,,589486.1
4055,E02004156,,,,,,,,,,,0,0,,192292.5
4056,E02004157,,,,,,,,,,,0,0,,445960.2
4057,E02004158,,,,,,,,,,,0,0,,323223.3
4058,E02004159,,,,,,,,,,,0,0,,1077791.8
4059,E02004160,,,,,,,,,,,0,0,,750577.4
4060,E02004161,,,,,,,,,,,0,0,,541171.9
4061,E02004162,,,,,,,,,,,0,0,,474660.9
4062,E02004163,,,,,,,,,,,0,0,,778595.5
4063,E02004164,,,,,,,,,,,0,0,,2656419.6
4064,E02004165,,,,,,,,,,,0,0,,1597332.2
4065,E02004166,,,,,,,,,,,0,0,,1984260.8
4066,E02004167,,,,,,,,,,,0,0,,580720.8
4067,E02004168,,,,,,,,,,,0,0,,543723.3
4068,E02004169,,,,,,,,,,,0,0,,1681798.1
4069,E02004170,,,,,,,,,,,0,0,,726661.6
4070,E02004171,,,,,,,,,,,0,0,,2323499.5
4071,E02004172,,,,,,,,,,,0,0,,2568432.5
4072,E02004173,,,,,,,,,,,0,0,,2565769.9
4073,E02004174,,,,,,,,,,,0,0,,863058.0
4074,E02004175,,,,,,,,,,,0,0,,454058.2
4075,E02004176,,,,,,,,,,,0,0,,1667090.2
4076,E02004177,,,,,,,,,,,0,0,,826343.2
4077,E02004178,,,,,,,,,,,0,0,,1811327.1
4078,E02004179,,,,,,,,,,,0,0,,1302141.0
4079,E02004180,,,,,,,,,,,0,0,,2196561.4
4080,E02004181,,,,,,,,,,,0,0,,476032.9
4081,E02004182,,,,,,,,,,,0,0,,300020.9
4082,E02004183,,,,,,,,,,,0,0,,714483.4
4083,E02004184,,,,,,,,,,,0,0,,679768.0
4084,E02004185,,,,,,,,,,,0,0,,1356965.7
4085,E02004186,,,,,,,,,,,0,0,,1730763.9
4086,E02004187,,,,,,,,,,,0,0,,2433531.3
4087,E02004188,,,,,,,,,,,0,0,,2256240.9
4088,E02004189,,,,,,,,,,,0,0,,1168709.6
4089,E02004190,,,,,,,,,,,0,0,,2606816.2
4090,E02004191,,,,,,,,,,,0,0,,894817.6
4091,E02004192,,,,,,,,,,,0,0,,2384280.8
4092,E02004193,,,,,,,,,,,0,0,,1088093.5
4093,E02004194,,,,,,,,,,,0,0,,2283576.2
4094,E02004195,,,,,,,,,,,0,0,,658117.9
4095,E02004196,,,,,,,,,,,0,0,,2371589.0
4096,E02004197,,,,,,,,,,,0,0,,2042286.2
4097,E02004198,,,,,,,,,,,0,0,,918542.1
4098,E02004199,,,,,,,,,,,0,0,,2183510.6
4099,E02004200,,,,,,,,,,,0,0,,2165700.3
4100,E02004201,,,,,,,,,,,0,0,,2151108.4
4101,E02004202,,,,,,,,,,,0,0,,1540286.5
4102,E02004203,,,,,,,,,,,0,0,,2650573.0
4103,E02004204,,,,,,,,,,,0,0,,1408425.7
4104,E02004205,,,,,,,,,,,0,0,,974022.0
4105,E02004206,,,,,,,,,,,0,0,,843936.5
4106,E02004207,,,,,,,,,,,0,0,,1401424.9
4107,E02004208,,,,,,,,,,,0,0,,1211489.3
4108,E02004209,,,,,,,,,,,0,0,,893685.9
4109,E02004210,,,,,,,,,,,0,0,,318416.1
4110,E02004211,,,,,,,,,,,0,0,,1683582.8
4111,E02004212,,,,,,,,,,,0,0,,632051.0
4112,E02004213,,,,,,,,,,,0,0,,1097778.4
4113,E02004214,,,,,,,,,,,0,0,,216844.4
4114,E02004215,,,,,,,,,,,0,0,,624366.2
4115,E02004216,,,,,,,,,,,0,0,,751225.2
4116,E02004217,,,,,,,,,,,0,0,,1359478.0
4117,E02004218,,,,,,,,,,,0,0,,1239767.5
4118,E02004219,,,,,,,,,,,0,0,,1383811.2
4119,E02004220,,,,,,,,,,,0,0,,773947.3
4120,E02004221,,,,,,,,,,,0,0,,1240063.7
4121,E02004222,,,,,,,,,,,0,0,,390063.7
4122,E02004223,,,,,,,,,,,0,0,,1274585.2
4123,E02004224,,,,,,,,,,,0,0,,1987925.9
4124,E02004225,,,,,,,,,,,0,0,,651501.5
4125,E02004226,,,,,,,,,,,0,0,,2871133.1
4126,E02004227,,,,,,,,,,,0,0,,2590863.0
4127,E02004228,,,,,,,,,,,0,0,,2945814.2
4128,E02004229,,,,,,,,,,,0,0,,2952163.0
4129,E02004230,,,,,,,,,,,0,0,,864142.4
4130,E02004231,,,,,,,,,,,0,0,,2558094.9
4131,E02004232,,,,,,,,,,,0,0,,2943541.7
4132,E02004233,,,,,,,,,,,0,0,,1763931.6
4133,E02004234,,,,,,,,,,,0,0,,2111646.5
4134,E02004235,,,,,,,,,,,0,0,,1984209.2
4135,E02004236,,,,,,,,,,,0,0,,1009616.9
4136,E02004237,,,,,,,,,,,0,0,,1082467.7
4137,E02004238,,,,,,,,,,,0,0,,1262283.0
4138,E02004239,,,,,,,,,,,0,0,,941585.3
4139,E02004240,,,,,,,,,,,0,0,,448659.2
4140,E02004241,,,,,,,,,,,0,0,,660912.7
4141,E02004242,,,,,,,,,,,0,0,,1028822.8
4142,E02004243,,,,,,,,,,,0,0,,2064545.9
4143,E02004244,,,,,,,,,,,0,0,,1148232.8
4144,E02004245,,,,,,,,,,,0,0,,1343333.8
4145,E02004246,,,,,,,,,,,0,0,,3149592.7
4146,E02004247,,,,,,,,,,,0,0,,2950559.4
4147,E02004248,,,,,,,,,,,0,0,,1424186.6
4148,E02004249,,,,,,,,,,,0,0,,1350493.4
4149,E02004250,,,,,,,,,,,0,0,,1584520.2
4150,E02004251,,,,,,,,,,,0,0,,1141293.0
4151,E02004252,,,,,,,,,,,0,0,,734858.2
4152,E02004253,,,,,,,,,,,0,0,,2281635.2
4153,E02004254,,,,,,,,,,,0,0,,1725335.8
4154,E02004255,,,,,,,,,,,0,0,,927378.9
4155,E02004256,,,,,,,,,,,0,0,,3177500.6
4156,E02004257,,,,,,,,,,,0,0,,1819517.2
4157,E02004258,,,,,,,,,,,0,0,,3003615.3
4158,E02004259,,,,,,,,,,,0,0,,2697598.2
4159,E02004260,,,,,,,,,,,0,0,,2198927.6
4160,E02004261,,,,,,,,,,,0,0,,863314.3
4161,E02004262,,,,,,,,,,,0,0,,3005256.0
4162,E02004263,,,,,,,,,,,0,0,,1466384.1
4163,E02004264,,,,,,,,,,,0,0,,1180807.9
4164,E02004265,,,,,,,,,,,0,0,,1369128.8
4165,E02004266,,,,,,,,,,,0,0,,2267315.0
4166,E02004267,,,,,,,,,,,0,0,,2744668.6
4167,E02004268,,,,,,,,,,,0,0,,1255204.1
4168,E02004269,,,,,,,,,,,0,0,,1070284.4
4169,E02004270,,,,,,,,,,,0,0,,3177415.1
4170,E02004271,,,,,,,,,,,0,0,,3582784.9
4171,E02004272,,,,,,,,,,,0,0,,3845372.7
4172,E02004273,,,,,,,,,,,0,0,,2461251.0
4173,E02004274,,,,,,,,,,,0,0,,814704.8
4174,E02004275,,,,,,,,,,,0,0,,2757741.6
4175,E02004276,,,,,,,,,,,0,0,,843420.6
4176,E02004277,,,,,,,,,,,0,0,,736330.9
4177,E02004278,,,,,,,,,,,0,0,,901908.0
4178,E02004279,,,,,,,,,,,0,0,,3878509.1
4179,E02004280,,,,,,,,,,,0,0,,1493054.7
4180,E02004281,,,,,,,,,,,0,0,,734943.8
4181,E02004282,,,,,,,,,,,0,0,,1427203.5
4182,E02004283,,,,,,,,,,,0,0,,1151180.4
4183,E02004284,,,,,,,,,,,0,0,,427984.5
4184,E02004285,,,,,,,,,,,0,0,,520275.1
4185,E02004286,,,,,,,,,,,0,0,,565013.2
4186,E02004287,,,,,,,,,,,0,0,,523775.0
4187,E02004288,,,,,,,,,,,0,0,,301654.2
4188,E02004289,,,,,,,,,,,0,0,,552148.8
4189,E02004290,,,,,,,,,,,0,0,,547552.5
4190,E02004291,,,,,,,,,,,0,0,,455891.0
4191,E02004292,,,,,,,,,,,0,0,,954752.2
4192,E02004293,,,,,,,,,,,0,0,,607236.0
4193,E02004294,,,,,,,,,,,0,0,,688489.3
4194,E02004295,,,,,,,,,,,0,0,,724633.3
4195,E02004296,,,,,,,,,,,0,0,,806517.8
4196,E02004297,,,,,,,,,,,0,0,,962572.9
4197,E02004298,,,,,,,,,,,0,0,,1485052.6
4198,E02004299,,,,,,,,,,,0,0,,604445.0
4199,E02004300,,,,,,,,,,,0,0,,602370.2
4200,E02004301,,,,,,,,,,,0,0,,613601.0
4201,E02004302,,,,,,,,,,,0,0,,427286.0
4202,E02004303,,,,,,,,,,,0,0,,648015.3
4203,E02004304,,,,,,,,,,,0,0,,737492.8
4204,E02004305,,,,,,,,,,,0,0,,937916.5
4205,E02004306,,,,,,,,,,,0,0,,918015.9
4206,E02004307,,,,,,,,,,,0,0,,715532.9
4207,E02004308,,,,,,,,,,,0,0,,701548.4
4208,E02004309,,,,,,,,,,,0,0,,536431.1
4209,E02004310,,,,,,,,,,,0,0,,850308.2
4210,E02004311,,,,,,,,,,,0,0,,1125221.4
4211,E02004312,,,,,,,,,,,0,0,,729743.0
4212,E02004313,,,,,,,,,,,0,0,,480937.7
4213,E02004314,,,,,,,,,,,0,0,,263704.0
4214,E02004315,,,,,,,,,,,0,0,,1168358.1
4215,E02004316,,,,,,,,,,,0,0,,581397.2
4216,E02004317,,,,,,,,,,,0,0,,801563.2
4217,E02004318,,,,,,,,,,,0,0,,734495.0
4218,E02004319,,,,,,,,,,,0,0,,844317.8
4219,E02004320,,,,,,,,,,,0,0,,814389.3
4220,E02004321,,,,,,,,,,,0,0,,421266.0
4221,E02004322,,,,,,,,,,,0,0,,688944.2
4222,E02004323,,,,,,,,,,,0,0,,587332.8
4223,E02004324,,,,,,,,,,,0,0,,542258.9
4224,E02004325,,,,,,,,,,,0,0,,659973.8
4225,E02004326,,,,,,,,,,,0,0,,648130.9
4226,E02004327,,,,,,,,,,,0,0,,324183.8
4227,E02004328,,,,,,,,,,,0,0,,420676.5
4228,E02004329,,,,,,,,,,,0,0,,616219.9
4229,E02004330,,,,,,,,,,,0,0,,452511.8
4230,E02004331,,,,,,,,,,,0,0,,695537.4
4231,E02004332,,,,,,,,,,,0,0,,917333.5
4232,E02004333,,,,,,,,,,,0,0,,647711.2
4233,E02004334,,,,,,,,,,,0,0,,640675.3
4234,E02004335,,,,,,,,,,,0,0,,475212.6
4235,E02004336,,,,,,,,,,,0,0,,622168.8
4236,E02004337,,,,,,,,,,,0,0,,854422.8
4237,E02004338,,,,,,,,,,,0,0,,733348.9
4238,E02004339,,,,,,,,,,,0,0,,1076993.7
4239,E02004340,,,,,,,,,,,0,0,,769773.5
4240,E02004341,,,,,,,,,,,0,0,,921636.9
4241,E02004342,,,,,,,,,,,0,0,,221606.1
4242,E02004343,,,,,,,,,,,0,0,,374900.5
4243,E02004344,,,,,,,,,,,0,0,,677301.4
4244,E02004345,,,,,,,,,,,0,0,,2156828.6
4245,E02004346,,,,,,,,,,,0,0,,1369974.9
4246,E02004347,,,,,,,,,,,0,0,,709393.3
4247,E02004348,,,,,,,,,,,0,0,,1579923.7
4248,E02004349,,,,,,,,,,,0,0,,845291.0
4249,E02004350,,,,,,,,,,,0,0,,946054.9
4250,E02004351,,,,,,,,,,,0,0,,596693.5
4251,E02004352,,,,,,,,,,,0,0,,604885.5
4252,E02004353,,,,,,,,,,,0,0,,581525.5
4253,E02004354,,,,,,,,,,,0,0,,871180.0
4254,E02004355,,,,,,,,,,,0,0,,525719.3
4255,E02004356,,,,,,,,,,,0,0,,494704.4
4256,E02004357,,,,,,,,,,,0,0,,446021.7
4257,E02004358,,,,,,,,,,,0,0,,592085.3
4258,E02004359,,,,,,,,,,,0,0,,978386.5
4259,E02004361,,,,,,,,,,,0,0,,1155316.0
4260,E02004362,,,,,,,,,,,0,0,,513367.3
4261,E02004363,,,,,,,,,,,0,0,,585453.9
4262,E02004364,,,,,,,,,,,0,0,,516121.4
4263,E02004365,,,,,,,,,,,0,0,,107774.1
4264,E02004366,,,,,,,,,,,0,0,,224712.2
4265,E02004367,,,,,,,,,,,0,0,,889253.3
4266,E02004368,,,,,,,,,,,0,0,,862961.8
4267,E02004369,,,,,,,,,,,0,0,,1648112.9
4268,E02004370,,,,,,,,,,,0,0,,470198.3
4269,E02004371,,,,,,,,,,,0,0,,662191.9
4270,E02004372,,,,,,,,,,,0,0,,373336.6
4271,E02004373,,,,,,,,,,,0,0,,790478.9
4272,E02004374,,,,,,,,,,,0,0,,444664.9
4273,E02004375,,,,,,,,,,,0,0,,673122.4
4274,E02004376,,,,,,,,,,,0,0,,172793.2
4275,E02004377,,,,,,,,,,,0,0,,1163283.8
4276,E02004378,,,,,,,,,,,0,0,,172852.0
4277,E02004379,,,,,,,,,,,0,0,,3351389.6
4278,E02004380,,,,,,,,,,,0,0,,3613637.6
4279,E02004381,,,,,,,,,,,0,0,,630792.6
4280,E02004382,,,,,,,,,,,0,0,,1586116.8
4281,E02004383,,,,,,,,,,,0,0,,721022.7
4282,E02004384,,,,,,,,,,,0,0,,793308.2
4283,E02004385,,,,,,,,,,,0,0,,761601.7
4284,E02004386,,,,,,,,,,,0,0,,553856.4
4285,E02004387,,,,,,,,,,,0,0,,412608.5
4286,E02004388,,,,,,,,,,,0,0,,590517.4
4287,E02004389,,,,,,,,,,,0,0,,2144505.4
4288,E02004390,,,,,,,,,,,0,0,,1217924.8
4289,E02004391,,,,,,,,,,,0,0,,454218.5
4290,E02004392,,,,,,,,,,,0,0,,3869202.2
4291,E02004393,,,,,,,,,,,0,0,,3058584.4
4292,E02004394,,,,,,,,,,,0,0,,4463421.7
4293,E02004395,,,,,,,,,,,0,0,,1380544.2
4294,E02004396,,,,,,,,,,,0,0,,4330177.7
4295,E02004397,,,,,,,,,,,0,0,,2812824.4
4296,E02004398,,,,,,,,,,,0,0,,755963.4
4297,E02004399,,,,,,,,,,,0,0,,939928.3
4298,E02004400,,,,,,,,,,,0,0,,2515603.8
4299,E02004401,,,,,,,,,,,0,0,,1219862.8
4300,E02004402,,,,,,,,,,,0,0,,407130.7
4301,E02004403,,,,,,,,,,,0,0,,3313938.6
4302,E02004404,,,,,,,,,,,0,0,,4002568.5
4303,E02004405,,,,,,,,,,,0,0,,918540.4
4304,E02004406,,,,,,,,,,,0,0,,2268527.6
4305,E02004407,,,,,,,,,,,0,0,,4634300.1
4306,E02004408,,,,,,,,,,,0,0,,954498.2
4307,E02004409,,,,,,,,,,,0,0,,3893507.9
4308,E02004410,,,,,,,,,,,0,0,,5838293.9
4309,E02004411,,,,,,,,,,,0,0,,1026346.8
4310,E02004412,,,,,,,,,,,0,0,,1777567.8
4311,E02004413,,,,,,,,,,,0,0,,3449812.3
4312,E02004414,,,,,,,,,,,0,0,,671894.3
4313,E02004415,,,,,,,,,,,0,0,,3683051.7
4314,E02004416,,,,,,,,,,,0,0,,3545978.0
4315,E02004417,,,,,,,,,,,0,0,,879553.4
4316,E02004418,,,,,,,,,,,0,0,,767267.6
4317,E02004419,,,,,,,,,,,0,0,,580828.0
4318,E02004420,,,,,,,,,,,0,0,,4435191.6
4319,E02004421,,,,,,,,,,,0,0,,1048133.4
4320,E02004422,,,,,,,,,,,0,0,,1533017.4
4321,E02004423,,,,,,,,,,,0,0,,1323017.4
4322,E02004424,,,,,,,,,,,0,0,,989818.3
4323,E02004425,,,,,,,,,,,0,0,,677073.3
4324,E02004426,,,,,,,,,,,0,0,,916844.3
4325,E02004427,,,,,,,,,,,0,0,,1089222.2
4326,E02004428,,,,,,,,,,,0,0,,688376.9
4327,E02004429,,,,,,,,,,,0,0,,1799603.2
4328,E02004430,,,,,,,,,,,0,0,,746114.1
4329,E02004431,,,,,,,,,,,0,0,,952123.1
4330,E02004432,,,,,,,,,,,0,0,,1866172.8
4331,E02004433,,,,,,,,,,,0,0,,3436070.7
4332,E02004434,,,,,,,,,,,0,0,,951126.7
4333,E02004435,,,,,,,,,,,0,0,,581228.8
4334,E02004436,,,,,,,,,,,0,0,,230977.4
4335,E02004437,,,,,,,,,,,0,0,,711851.8
4336,E02004438,,,,,,,,,,,0,0,,416213.4
4337,E02004439,,,,,,,,,,,0,0,,532301.9
4338,E02004440,,,,,,,,,,,0,0,,394051.2
4339,E02004441,,,,,,,,,,,0,0,,519284.8
4340,E02004442,,,,,,,,,,,0,0,,398133.4
4341,E02004443,,,,,,,,,,,0,0,,746188.4
4342,E02004444,,,,,,,,,,,0,0,,969283.0
4343,E02004445,,,,,,,,,,,0,0,,607575.4
4344,E02004446,,,,,,,,,,,0,0,,2361551.7
4345,E02004447,,,,,,,,,,,0,0,,3929361.8
4346,E02004448,,,,,,,,,,,0,0,,1845175.9
4347,E02004449,,,,,,,,,,,0,0,,732581.4
4348,E02004450,,,,,,,,,,,0,0,,2525992.0
4349,E02004451,,,,,,,,,,,0,0,,1816173.0
4350,E02004452,,,,,,,,,,,0,0,,1384520.0
4351,E02004453,,,,,,,,,,,0,0,,631086.4
4352,E02004454,,,,,,,,,,,0,0,,600974.9
4353,E02004455,,,,,,,,,,,0,0,,1032333.1
4354,E02004456,,,,,,,,,,,0,0,,708555.6
4355,E02004457,,,,,,,,,,,0,0,,1721530.4
4356,E02004458,,,,,,,,,,,0,0,,943571.2
4357,E02004459,,,,,,,,,,,0,0,,2101599.7
4358,E02004460,,,,,,,,,,,0,0,,915202.0
4359,E02004461,,,,,,,,,,,0,0,,304588.0
4360,E02004462,,,,,,,,,,,0,0,,712855.0
4361,E02004463,,,,,,,,,,,0,0,,1683521.3
4362,E02004464,,,,,,,,,,,0,0,,2718427.2
4363,E02004465,,,,,,,,,,,0,0,,1710026.2
4364,E02004466,,,,,,,,,,,0,0,,901482.3
4365,E02004467,,,,,,,,,,,0,0,,607572.8
4366,E02004468,,,,,,,,,,,0,0,,2241445.8
4367,E02004469,,,,,,,,,,,0,0,,1346938.2
4368,E02004470,,,,,,,,,,,0,0,,621745.5
4369,E02004471,,,,,,,,,,,0,0,,1304784.1
4370,E02004472,,,,,,,,,,,0,0,,1278268.9
4371,E02004473,,,,,,,,,,,0,0,,657581.2
4372,E02004474,,,,,,,,,,,0,0,,1127642.0
4373,E02004475,,,,,,,,,,,0,0,,701918.5
4374,E02004476,,,,,,,,,,,0,0,,1406875.6
4375,E02004477,,,,,,,,,,,0,0,,908678.5
4376,E02004478,,,,,,,,,,,0,0,,622808.8
4377,E02004479,,,,,,,,,,,0,0,,913754.8
4378,E02004480,,,,,,,,,,,0,0,,465753.3
4379,E02004481,,,,,,,,,,,0,0,,38419388.4
4380,E02004482,,,,,,,,,,,0,0,,533036.2
4381,E02004483,,,,,,,,,,,0,0,,757367.8
4382,E02004484,,,,,,,,,,,0,0,,551036.6
4383,E02004485,,,,,,,,,,,0,0,,1956625.5
4384,E02004486,,,,,,,,,,,0,0,,892345.5
4385,E02004487,,,,,,,,,,,0,0,,1317821.3
4386,E02004488,,,,,,,,,,,0,0,,623370.2
4387,E02004489,,,,,,,,,,,0,0,,1857806.5
4388,E02004490,,,,,,,,,,,0,0,,1815020.3
4389,E02004491,,,,,,,,,,,0,0,,725897.1
4390,E02004492,,,,,,,,,,,0,0,,709379.3
4391,E02004493,,,,,,,,,,,0,0,,774637.0
4392,E02004494,,,,,,,,,,,0,0,,362338.9
4393,E02004495,,,,,,,,,,,0,0,,1514851.9
4394,E02004496,,,,,,,,,,,0,0,,710101.6
4395,E02004497,,,,,,,,,,,0,0,,1451487.9
4396,E02004498,,,,,,,,,,,0,0,,937748.5
4397,E02004499,,,,,,,,,,,0,0,,473574.2
4398,E02004500,,,,,,,,,,,0,0,,2329751.6
4399,E02004501,,,,,,,,,,,0,0,,1121530.1
4400,E02004502,,,,,,,,,,,0,0,,3108875.6
4401,E02004503,,,,,,,,,,,0,0,,762915.5
4402,E02004504,,,,,,,,,,,0,0,,713501.0
4403,E02004505,,,,,,,,,,,0,0,,1478882.0
4404,E02004506,,,,,,,,,,,0,0,,3215907.5
4405,E02004507,,,,,,,,,,,0,0,,696701.2
4406,E02004508,,,,,,,,,,,0,0,,1846168.6
4407,E02004509,,,,,,,,,,,0,0,,1092728.4
4408,E02004512,,,,,,,,,,,0,0,,492919.9
4409,E02004513,,,,,,,,,,,0,0,,513561.3
4410,E02004514,,,,,,,,,,,0,0,,952355.5
4411,E02004515,,,,,,,,,,,0,0,,2286531.0
4412,E02004516,,,,,,,,,,,0,0,,436436.0
4413,E02004517,,,,,,,,,,,0,0,,1031460.1
4414,E02004518,,,,,,,,,,,0,0,,616694.1
4415,E02004519,,,,,,,,,,,0,0,,1216954.5
4416,E02004520,,,,,,,,,,,0,0,,824402.9
4417,E02004521,,,,,,,,,,,0,0,,865837.5
4418,E02004522,,,,,,,,,,,0,0,,911613.0
4419,E02004523,,,,,,,,,,,0,0,,748389.3
4420,E02004524,,,,,,,,,,,0,0,,2998434.9
4421,E02004525,,,,,,,,,,,0,0,,1399894.2
4422,E02004526,,,,,,,,,,,0,0,,1557655.8
4423,E02004527,,,,,,,,,,,0,0,,1711970.1
4424,E02004528,,,,,,,,,,,0,0,,2543599.9
4425,E02004529,,,,,,,,,,,0,0,,3545862.4
4426,E02004530,,,,,,,,,,,0,0,,883465.2
4427,E02004531,,,,,,,,,,,0,0,,796032.0
4428,E02004532,,,,,,,,,,,0,0,,668629.6
4429,E02004533,,,,,,,,,,,0,0,,507164.4
4430,E02004534,,,,,,,,,,,0,0,,450970.2
4431,E02004535,,,,,,,,,,,0,0,,996059.2
4432,E02004536,,,,,,,,,,,0,0,,1299872.0
4433,E02004537,,,,,,,,,,,0,0,,539260.9
4434,E02004538,,,,,,,,,,,0,0,,1261150.5
4435,E02004539,,,,,,,,,,,0,0,,494348.4
4436,E02004540,,,,,,,,,,,0,0,,748547.9
4437,E02004541,,,,,,,,,,,0,0,,984670.5
4438,E02004542,,,,,,,,,,,0,0,,971960.8
4439,E02004543,,,,,,,,,,,0,0,,673643.1
4440,E02004544,,,,,,,,,,,0,0,,767548.1
4441,E02004545,,,,,,,,,,,0,0,,410312.7
4442,E02004546,,,,,,,,,,,0,0,,410308.9
4443,E02004547,,,,,,,,,,,0,0,,495147.7
4444,E02004548,,,,,,,,,,,0,0,,498578.4
4445,E02004549,,,,,,,,,,,0,0,,465601.0
4446,E02004550,,,,,,,,,,,0,0,,339365.5
4447,E02004551,,,,,,,,,,,0,0,,463365.1
4448,E02004552,,,,,,,,,,,0,0,,366108.1
4449,E02004553,,,,,,,,,,,0,0,,336853.3
4450,E02004554,,,,,,,,,,,0,0,,334129.4
4451,E02004555,,,,,,,,,,,0,0,,1952493.8
4452,E02004556,,,,,,,,,,,0,0,,3433753.0
4453,E02004557,,,,,,,,,,,0,0,,796255.6
4454,E02004558,,,,,,,,,,,0,0,,643549.5
4455,E02004559,,,,,,,,,,,0,0,,826086.8
4456,E02004560,,,,,,,,,,,0,0,,2002684.3
4457,E02004561,,,,,,,,,,,0,0,,3393928.7
4458,E02004562,,,,,,,,,,,0,0,,1410342.6
4459,E02004563,,,,,,,,,,,0,0,,961292.1
4460,E02004564,,,,,,,,,,,0,0,,1363554.5
4461,E02004565,,,,,,,,,,,0,0,,2324300.2
4462,E02004566,,,,,,,,,,,0,0,,868260.2
4463,E02004567,,,,,,,,,,,0,0,,1005951.0
4464,E02004568,,,,,,,,,,,0,0,,1064749.8
4465,E02004569,,,,,,,,,,,0,0,,853371.8
4466,E02004570,,,,,,,,,,,0,0,,1032155.2
4467,E02004571,,,,,,,,,,,0,0,,1013162.0
4468,E02004572,,,,,,,,,,,0,0,,1075222.5
4469,E02004573,,,,,,,,,,,0,0,,323193.8
4470,E02004574,,,,,,,,,,,0,0,,615615.4
4471,E02004575,,,,,,,,,,,0,0,,2812420.3
4472,E02004576,,,,,,,,,,,0,0,,1545268.6
4473,E02004577,,,,,,,,,,,0,0,,1885265.2
4474,E02004578,,,,,,,,,,,0,0,,916620.5
4475,E02004579,,,,,,,,,,,0,0,,1880398.4
4476,E02004580,,,,,,,,,,,0,0,,2182498.4
4477,E02004581,,,,,,,,,,,0,0,,2006825.6
4478,E02004582,,,,,,,,,,,0,0,,906068.9
4479,E02004583,,,,,,,,,,,0,0,,1313043.7
4480,E02004584,,,,,,,,,,,0,0,,957097.4
4481,E02004585,,,,,,,,,,,0,0,,961295.9
4482,E02004586,,,,,,,,,,,0,0,,811819.1
4483,E02004587,,,,,,,,,,,0,0,,624055.2
4484,E02004588,,,,,,,,,,,0,0,,268842.8
4485,E02004589,,,,,,,,,,,0,0,,687251.1
4486,E02004590,,,,,,,,,,,0,0,,1408598.8
4487,E02004591,,,,,,,,,,,0,0,,1902527.6
4488,E02004592,,,,,,,,,,,0,0,,1128944.8
4489,E02004593,,,,,,,,,,,0,0,,3788008.5
4490,E02004594,,,,,,,,,,,0,0,,3224332.7
4491,E02004595,,,,,,,,,,,0,0,,3074639.3
4492,E02004596,,,,,,,,,,,0,0,,2489326.7
4493,E02004597,,,,,,,,,,,0,0,,1042567.2
4494,E02004598,,,,,,,,,,,0,0,,3060433.1
4495,E02004599,,,,,,,,,,,0,0,,3125926.6
4496,E02004600,,,,,,,,,,,0,0,,516090.6
4497,E02004601,,,,,,,,,,,0,0,,927375.6
4498,E02004602,,,,,,,,,,,0,0,,417002.3
4499,E02004603,,,,,,,,,,,0,0,,364344.8
4500,E02004604,,,,,,,,,,,0,0,,537875.7
4501,E02004605,,,,,,,,,,,0,0,,438336.4
4502,E02004606,,,,,,,,,,,0,0,,726532.9
4503,E02004607,,,,,,,,,,,0,0,,573528.1
4504,E02004608,,,,,,,,,,,0,0,,466117.9
4505,E02004609,,,,,,,,,,,0,0,,809408.4
4506,E02004610,,,,,,,,,,,0,0,,708063.7
4507,E02004611,,,,,,,,,,,0,0,,1749101.7
4508,E02004612,,,,,,,,,,,0,0,,1011356.0
4509,E02004613,,,,,,,,,,,0,0,,1103171.9
4510,E02004614,,,,,,,,,,,0,0,,734086.7
4511,E02004615,,,,,,,,,,,0,0,,2704588.6
4512,E02004616,,,,,,,,,,,0,0,,2388010.2
4513,E02004617,,,,,,,,,,,0,0,,2788865.7
4514,E02004618,,,,,,,,,,,0,0,,4304781.5
4515,E02004619,,,,,,,,,,,0,0,,3266505.6
4516,E02004620,,,,,,,,,,,0,0,,962213.4
4517,E02004621,,,,,,,,,,,0,0,,385449.0
4518,E02004622,,,,,,,,,,,0,0,,818332.2
4519,E02004623,,,,,,,,,,,0,0,,2001379.7
4520,E02004624,,,,,,,,,,,0,0,,2339316.1
4521,E02004625,,,,,,,,,,,0,0,,2656634.2
4522,E02004626,,,,,,,,,,,0,0,,4134081.4
4523,E02004627,,,,,,,,,,,0,0,,1178430.2
4524,E02004628,,,,,,,,,,,0,0,,1609055.1
4525,E02004629,,,,,,,,,,,0,0,,1926356.3
4526,E02004630,,,,,,,,,,,0,0,,2413512.5
4527,E02004631,,,,,,,,,,,0,0,,1871725.4
4528,E02004632,,,,,,,,,,,0,0,,1694256.5
4529,E02004633,,,,,,,,,,,0,0,,1824226.8
4530,E02004634,,,,,,,,,,,0,0,,1610651.2
4531,E02004635,,,,,,,,,,,0,0,,2127520.6
4532,E02004636,,,,,,,,,,,0,0,,830818.7
4533,E02004637,,,,,,,,,,,0,0,,685381.9
